gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,turnover_kzt,betweenness,hubs,authorities,seed_payers,seed_payers_share,role_rule,priority_score_raw
100000002824176100,terminal,0.7,8,0.1148677289933354,"Вход 144 000 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,144000.0,0.0,1,0,0.0003385981575005863,0.0,False,144000.0,0.0,0.0,8.333041583796931e-19,1,1.0,terminal,0.1148677289933354
100000001363952100,peripheral,0.4,4,0.07470385208694179,"Вход/выход: 2/1 связей, 196 655/91 000 KZT; признаков специальной роли недостаточно",1,False,2,1,196655.0,91000.0,2,2,0.00030709529312419024,0.4627393150441128,False,287655.0,1.9629642187313182e-05,1.3273420264519917e-81,2.737654632913403e-14,1,0.5,other,0.07470385208694179
100000001049200100,peripheral,0.4,17,0.09061863953309332,"Вход/выход: 2/4 связей, 76 624/36 000 KZT; признаков специальной роли недостаточно",1,False,2,4,76624.0,36000.0,2,5,0.0002982913003271399,0.46982668615577367,False,112624.0,0.002324328086270493,4.066631983116053e-22,4.686853831475974e-16,1,0.5,other,0.09061863953309332
100000002662768100,terminal,0.7,2,0.11239978579554646,"Вход 84 300 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,84300.0,0.0,1,0,0.00030645559550582425,0.0,False,84300.0,0.0,0.0,5.312855367964683e-16,1,1.0,terminal,0.11239978579554646
100000004737477100,transit,0.7165651840800032,0,0.07215059581404591,"Вход 49 598, выход 40 500 KZT; передаёт 81.7%; 2/1 связей; признаки транзита",1,False,2,1,49598.0,40500.0,3,3,0.00029231930484893123,0.8165651840800032,False,90098.0,1.9590382902938557e-05,4.499690102871668e-97,1.5676776751134256e-14,1,0.5,transit,0.07215059581404591
100000008680451100,peripheral,0.4,1,0.11091566115294602,"Вход/выход: 1/0 связей, 23 534/0 KZT; признаков специальной роли недостаточно",1,False,1,0,23534.0,0.0,1,0,0.0002905088051522328,0.0,False,23534.0,0.0,0.0,2.0614173575447764e-39,1,1.0,other,0.11091566115294602
100000001952325100,terminal,0.7,1,0.11206813613838103,"Вход 77 888 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,77888.0,0.0,2,0,0.0003019170730776952,0.0,False,77888.0,0.0,0.0,6.822455814755143e-39,1,1.0,terminal,0.11206813613838103
100000008751429100,peripheral,0.4,43,0.14311083196201607,"Вход/выход: 3/1 связей, 386 200/72 600 KZT; признаков специальной роли недостаточно",1,False,3,1,386200.0,72600.0,6,2,0.0015043129924041134,0.1879854997410668,False,458800.0,0.0,5.089464306556953e-49,2.241036518082601e-47,1,0.3333333333333333,other,0.14311083196201607
100000001960517100,terminal,0.7,8,0.1165986976759288,"Вход 200 000 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,200000.0,0.0,1,0,0.00035922049322186785,0.0,False,200000.0,0.0,0.0,1.1573668866384627e-18,1,1.0,terminal,0.1165986976759288
100000008686234100,peripheral,0.4,0,0.1112058701948547,"Вход/выход: 1/0 связей, 39 778/0 KZT; признаков специальной роли недостаточно",1,False,1,0,39778.0,0.0,1,0,0.0002930337323065542,0.0,False,39778.0,0.0,0.0,1.3896604533956105e-14,1,1.0,other,0.1112058701948547
100000004213658100,peripheral,0.4,1,0.11095410242955112,"Вход/выход: 1/0 связей, 25 347/0 KZT; признаков специальной роли недостаточно",1,False,1,0,25347.0,0.0,1,0,0.00029088933261569206,0.0,False,25347.0,0.0,0.0,2.2202237512402245e-39,1,1.0,other,0.11095410242955112
100000001194266100,terminal,0.7,2,0.11144724308375108,"Вход 50 000 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,50000.0,0.0,1,0,0.00029558111590539824,0.0,False,50000.0,0.0,0.0,2.4563051578200717e-14,1,1.0,terminal,0.11144724308375108
100000002243354100,peripheral,0.4,1,0.1108593668399915,"Вход/выход: 1/0 связей, 20 879/0 KZT; признаков специальной роли недостаточно",1,False,1,0,20879.0,0.0,1,0,0.0002899515517515244,0.0,False,20879.0,0.0,0.0,1.8288575256300408e-39,1,1.0,other,0.1108593668399915
100000006069103100,transit,0.7200229002963053,3,0.12228488019614885,"Вход 228 818, выход 270 000 KZT; передаёт 118.0%; 3/3 связей; признаки транзита",1,False,3,3,228818.0,270000.0,3,4,0.0011516310982681742,1.1799770997036947,False,498818.0,5.888892656193955e-05,1.5643638834184861e-66,7.861592812370459e-16,1,0.3333333333333333,transit,0.12228488019614885
100000002760175100,terminal,0.7,9,0.11372158537959291,"Вход 187 410 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,187410.0,0.0,1,0,0.00031399380182834,0.0,False,187410.0,0.0,0.0,5.5625195305995465e-14,1,1.0,terminal,0.11372158537959291
100000003567087100,terminal,0.7,1,0.11173369915222975,"Вход 62 115 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,62115.0,0.0,1,0,0.0002986065051344285,0.0,False,62115.0,0.0,0.0,5.4408489489204455e-39,1,1.0,terminal,0.11173369915222975
100000008229700100,peripheral,0.4,12,0.11091169319860386,"Вход/выход: 1/1 связей, 23 500/7 200 KZT; признаков специальной роли недостаточно",1,False,1,1,23500.0,7200.0,1,1,0.0002894692379814412,0.30638297872340425,False,30700.0,0.0,4.444177805424812e-130,1.6403016776120192e-19,1,1.0,other,0.11091169319860386
100000004076740100,peripheral,0.4,34,0.09743323446970456,"Вход/выход: 3/6 связей, 93 250/125 000 KZT; признаков специальной роли недостаточно",1,False,3,6,93250.0,125000.0,5,10,0.000741454678041136,1.3404825737265416,False,218250.0,0.0003971504897595726,4.040515989656277e-24,1.615973701429449e-14,1,0.3333333333333333,other,0.09743323446970456
100000003284932100,terminal,0.7,2,0.11185792778595921,"Вход 69 925 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,69925.0,0.0,1,0,0.000299570826848109,0.0,False,69925.0,0.0,0.0,3.43514276321137e-14,1,1.0,terminal,0.11185792778595921
100000008071620100,peripheral,0.4,0,0.11134852124236017,"Вход/выход: 1/0 связей, 46 968/0 KZT; признаков специальной роли недостаточно",1,False,1,0,46968.0,0.0,1,0,0.0002943829532292201,0.0,False,46968.0,0.0,0.0,1.6408459996753237e-14,1,1.0,other,0.11134852124236017
100000003235780100,terminal,0.7,0,0.07172045044507491,"Вход 65 000 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,65000.0,0.0,2,0,0.00029120007891764556,0.0,False,65000.0,0.0,0.0,1.846969757163303e-14,1,0.5,terminal,0.07172045044507491
100000005363908100,transit,0.9,49,0.11398725155224587,"Вход 19 500, выход 19 500 KZT; передаёт 100.0%; 1/1 связей; признаки транзита",1,False,1,1,19500.0,19500.0,1,1,0.00033851712062440693,1.0,False,39000.0,0.0,2.619975619614876e-67,6.091867376459618e-67,1,1.0,transit,0.11398725155224587
100000001851289100,terminal,0.7,3,0.1120514788425668,"Вход 109 510 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,109510.0,0.0,3,0,0.00029734359625899464,0.0,False,109510.0,0.0,0.0,2.947688012230557e-15,1,1.0,terminal,0.1120514788425668
100000002870937100,terminal,0.7,10,0.11140875784317927,"Вход 83 700 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,83700.0,0.0,1,0,0.0002903688396007325,0.0,False,83700.0,0.0,0.0,1.2953488294388283e-16,1,1.0,terminal,0.11140875784317927
100000002152857100,peripheral,0.4,8,0.12241495032637738,"Вход/выход: 1/5 связей, 105 000/1 230 000 KZT; признаков специальной роли недостаточно",1,False,1,5,105000.0,1230000.0,1,6,0.0002997108402620942,11.714285714285714,False,1335000.0,0.0,8.730070951803638e-18,5.2274456704842125e-17,1,1.0,other,0.12241495032637738
100000002600345100,terminal,0.7,3,0.07189246674437945,"Вход 52 400 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,52400.0,0.0,2,0,0.0002957205308431163,0.0,False,52400.0,0.0,0.0,1.2789000146712244e-15,1,0.5,terminal,0.07189246674437945
100000002580377100,peripheral,0.4,3,0.11117417711021566,"Вход/выход: 1/1 связей, 37 750/5 000 KZT; признаков специальной роли недостаточно",1,False,1,1,37750.0,5000.0,2,1,0.000289628100737922,0.13245033112582782,False,42750.0,1.9590382902938557e-05,4.784557452868469e-137,1.016119280994462e-15,1,1.0,other,0.11117417711021566
100000004094958100,transit,0.8743589743589745,49,0.11756617463163055,"Вход 39 000, выход 40 000 KZT; передаёт 102.6%; 1/1 связей; признаки транзита",1,False,1,1,39000.0,40000.0,1,1,0.00039146494703152303,1.0256410256410255,False,79000.0,0.0,6.957867947244178e-66,1.2183734752919235e-66,1,1.0,transit,0.11756617463163055
100000002609774100,peripheral,0.4,7,0.11386171345249521,"Вход/выход: 1/1 связей, 7 700/27 500 KZT; признаков специальной роли недостаточно",1,False,1,1,7700.0,27500.0,1,1,0.00028639718322944613,3.5714285714285716,False,35200.0,0.00039893143365983975,1.2019351193433735e-20,2.0726141625582404e-16,1,1.0,other,0.11386171345249521
100000002596035100,terminal,0.7,9,0.11450033363402343,"Вход 231 570 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,231570.0,0.0,1,0,0.0003206915567832726,0.0,False,231570.0,0.0,0.0,6.873233273042725e-14,1,1.0,terminal,0.11450033363402343
100000004664515100,peripheral,0.4,0,0.11116446369469561,"Вход/выход: 1/0 связей, 37 691/0 KZT; признаков специальной роли недостаточно",1,False,1,0,37691.0,0.0,1,0,0.0002926421016993771,0.0,False,37691.0,0.0,0.0,1.3167502677091346e-14,1,1.0,other,0.11116446369469561
100000000661912100,transit,0.8041716280442505,0,0.1755620876763176,"Вход 393 036, выход 430 700 KZT; передаёт 109.6%; 5/2 связей; признаки транзита",1,False,5,2,393036.0,430700.0,9,8,0.0017491597591117627,1.0958283719557496,False,823736.0,0.0008878005342831701,5.277084201806639e-53,5.6518131041611016e-14,1,0.2,transit,0.1755620876763176
100000004144536100,terminal,0.7,24,0.10993310850772425,"Вход 168 000 KZT от 4 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,4,0,168000.0,0.0,6,0,0.0009685966718954048,0.0,False,168000.0,0.0,0.0,2.2406206548092554e-40,1,0.25,terminal,0.10993310850772425
100000006177176100,peripheral,0.4,3,0.11054969389065943,"Вход/выход: 1/0 связей, 8 911/0 KZT; признаков специальной роли недостаточно",1,False,1,0,8911.0,0.0,1,0,0.0002865273875922669,0.0,False,8911.0,0.0,0.0,2.398579844487855e-16,1,1.0,other,0.11054969389065943
100000002158488100,peripheral,0.4,1,0.11108929359316619,"Вход/выход: 1/0 связей, 31 723/0 KZT; признаков специальной роли недостаточно",1,False,1,0,31723.0,0.0,1,0,0.00029222758033053823,0.0,False,31723.0,0.0,0.0,2.7787177204637093e-39,1,1.0,other,0.11108929359316619
100000000041368100,terminal,0.7,2,0.11371451120133677,"Вход 160 000 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,160000.0,0.0,1,0,0.0003176071236192344,0.0,False,160000.0,0.0,0.0,7.860176505024229e-14,1,1.0,terminal,0.11371451120133677
100000008722328100,peripheral,0.4,1,0.11091869320068706,"Вход/выход: 1/0 связей, 23 677/0 KZT; признаков специальной роли недостаточно",1,False,1,0,23677.0,0.0,1,0,0.00029053881917720503,0.0,False,23677.0,0.0,0.0,2.0739431790000708e-39,1,1.0,other,0.11091869320068706
100000008735384100,peripheral,0.4,1,0.1112482534666954,"Вход/выход: 1/0 связей, 39 220/0 KZT; признаков специальной роли недостаточно",1,False,1,0,39220.0,0.0,1,0,0.00029380111281457236,0.0,False,39220.0,0.0,0.0,3.43540361871786e-39,1,1.0,other,0.1112482534666954
100000004480280100,peripheral,0.4,2,0.11614243722872845,"Вход/выход: 1/2 связей, 146 694/295 850 KZT; признаков специальной роли недостаточно",1,False,1,2,146694.0,295850.0,1,7,0.0003149427776315953,2.0167832358515003,False,442544.0,3.0276046304541408e-05,2.798393567830164e-26,7.206504576425152e-14,1,1.0,other,0.11614243722872845
100000004286573100,peripheral,0.4,12,0.1107237521811842,"Вход/выход: 1/0 связей, 16 590/0 KZT; признаков специальной роли недостаточно",1,False,1,0,16590.0,0.0,1,0,0.0002883224885597272,0.0,False,16590.0,0.0,0.0,1.157983184322698e-19,1,1.0,other,0.1107237521811842
100000001746925100,peripheral,0.4,2,0.11277225909710688,"Вход/выход: 1/1 связей, 65 250/5 000 KZT; признаков специальной роли недостаточно",1,False,1,1,65250.0,5000.0,1,1,0.000298634721520271,0.07662835249042145,False,70250.0,0.00012466607301869992,4.784557452868469e-137,3.205478230955193e-14,1,1.0,other,0.11277225909710688
100000001660397100,transit,0.8917695473251029,0,0.07728716484403264,"Вход 48 600, выход 49 000 KZT; передаёт 100.8%; 2/3 связей; признаки транзита",1,False,2,3,48600.0,49000.0,2,4,0.0002951523346277189,1.008230452674897,False,97600.0,0.0006500445235975067,1.4492087505995623e-16,8.588192550453475e-15,1,0.5,transit,0.07728716484403264
100000002591469100,terminal,0.7,10,0.1132100493138438,"Вход 235 670 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,235670.0,0.0,1,0,0.000299083139623691,0.0,False,235670.0,0.0,0.0,3.6472504018380964e-16,1,1.0,terminal,0.1132100493138438
100000002731501100,peripheral,0.4,24,0.08855265157123893,"Вход/выход: 3/7 связей, 570 370/833 960 KZT; признаков специальной роли недостаточно",1,False,3,7,570370.0,833960.0,7,20,0.0004855839777590129,1.4621386117783193,False,1404330.0,0.0,2.3809683363740477e-40,2.8640439117959667e-39,1,0.3333333333333333,other,0.08855265157123893
100000000089154100,distributor,0.55,0,0.117464488973438,"Отправляет 425 500 KZT на 15 получателей, 21 переводов; признаки распределения",1,False,1,15,10000.0,425500.0,1,21,0.0002874458184490932,42.55,False,435500.0,0.0004247551202137133,4.084442044799043e-15,3.493540282054428e-15,1,1.0,distributor,0.117464488973438
100000008732098100,peripheral,0.4,1,0.11074906815223654,"Вход/выход: 1/0 связей, 15 677/0 KZT; признаков специальной роли недостаточно",1,False,1,0,15677.0,0.0,1,0,0.00028885971288505175,0.0,False,15677.0,0.0,0.0,1.3731979227598137e-39,1,1.0,other,0.11074906815223654
100000005456919100,peripheral,0.4,43,0.14134795086706847,"Вход/выход: 2/1 связей, 479 950/5 000 KZT; признаков специальной роли недостаточно",1,False,2,1,479950.0,5000.0,10,1,0.0013700274780428614,0.010417751849150954,False,484950.0,0.0,3.883959966862473e-51,2.6990705741010485e-47,1,0.5,other,0.14134795086706847
100000000507799100,peripheral,0.4,39,0.11147361276294664,"Вход/выход: 1/1 связей, 5 132/8 000 KZT; признаков специальной роли недостаточно",1,False,1,1,5132.0,8000.0,1,1,0.0002861210768679897,1.558846453624318,False,13132.0,0.00011754229741763136,1.5485030992974054e-87,1.3813838808115443e-16,1,1.0,other,0.11147361276294664
100000008716439100,peripheral,0.4,1,0.1106767654753345,"Вход/выход: 1/0 связей, 12 267/0 KZT; признаков специальной роли недостаточно",1,False,1,0,12267.0,0.0,1,0,0.00028814399382802143,0.0,False,12267.0,0.0,0.0,1.0745052572874042e-39,1,1.0,other,0.1106767654753345
100000002981527100,terminal,0.7,7,0.11292335835570602,"Вход 168 000 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,168000.0,0.0,1,0,0.0003036113749173627,0.0,False,168000.0,0.0,0.0,1.0192630450202238e-16,1,1.0,terminal,0.11292335835570602
100000002844652100,terminal,0.7,10,0.11114396313728571,"Вход 61 360 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,61360.0,0.0,1,0,0.0002890878139870397,0.0,False,61360.0,0.0,0.0,9.496129530987635e-17,1,1.0,terminal,0.11114396313728571
100000002605548100,terminal,0.7,9,0.07356869477351556,"Вход 116 695 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,116695.0,0.0,2,0,0.00031432137112675444,0.0,False,116695.0,0.0,0.0,2.774825225044515e-14,1,0.5,terminal,0.07356869477351556
100000002750956100,peripheral,0.4,0,0.11135740965255243,"Вход/выход: 1/0 связей, 47 416/0 KZT; признаков специальной роли недостаточно",1,False,1,0,47416.0,0.0,1,0,0.00029446702151480483,0.0,False,47416.0,0.0,0.0,1.6564970601389275e-14,1,1.0,other,0.11135740965255243
100000002982252100,peripheral,0.4,1,0.11084751428973101,"Вход/выход: 1/0 связей, 20 320/0 KZT; признаков специальной роли недостаточно",1,False,1,0,20320.0,0.0,1,0,0.0002898342241993602,0.0,False,20320.0,0.0,0.0,1.7798929508502527e-39,1,1.0,other,0.11084751428973101
100000000961900100,peripheral,0.4,0,0.07166990293473272,"Вход/выход: 2/0 связей, 36 000/0 KZT; признаков специальной роли недостаточно",1,False,2,0,36000.0,0.0,3,0,0.0002943204405632645,0.0,False,36000.0,0.0,0.0,9.636958410884402e-15,1,0.5,other,0.07166990293473272
100000007175718100,peripheral,0.4,46,0.11166326688031117,"Вход/выход: 1/0 связей, 20 000/0 KZT; признаков специальной роли недостаточно",1,False,1,0,20000.0,0.0,1,0,0.00030318655842831487,0.0,False,20000.0,0.0,0.0,5.5618935602497555e-70,1,1.0,other,0.11166326688031117
100000002306369100,peripheral,0.4,2,0.11418937076834614,"Вход/выход: 1/6 связей, 73 166/260 900 KZT; признаков специальной роли недостаточно",1,False,1,6,73166.0,260900.0,1,9,0.00029929907141169583,3.5658639258672062,False,334066.0,1.8737385724253492e-05,1.5471637405263876e-15,2.5560836827679426e-14,1,1.0,other,0.11418937076834614
100000000667713100,peripheral,0.4,3,0.07711786572712584,"Вход/выход: 2/6 связей, 119 495/79 236 KZT; признаков специальной роли недостаточно",1,False,2,6,119495.0,79236.0,10,7,0.00032010597213203194,0.663090505878907,False,198731.0,0.0003229968396276078,5.553572209373202e-17,2.8733012277315285e-15,1,0.5,other,0.07711786572712584
100000001072022100,terminal,0.7,2,0.09189905628762662,"Вход 1 684 000 KZT от 3 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,3,0,1684000.0,0.0,6,0,0.0005021346766292359,0.0,False,1684000.0,0.0,0.0,4.184864028525256e-12,1,0.3333333333333333,terminal,0.09189905628762662
100000008116374100,peripheral,0.4,3,0.11088368761553764,"Вход/выход: 1/0 связей, 31 284/0 KZT; признаков специальной роли недостаточно",1,False,1,0,31284.0,0.0,1,0,0.00028893288900381874,0.0,False,31284.0,0.0,0.0,8.420735254736623e-16,1,1.0,other,0.11088368761553764
100000000703894100,peripheral,0.4,28,0.12347219544385474,"Вход/выход: 1/1 связей, 120 000/35 000 KZT; признаков специальной роли недостаточно",1,False,1,1,120000.0,35000.0,1,1,0.00047736859826889746,0.2916666666666667,False,155000.0,8.904719501335708e-07,7.314009743832992e-100,3.3363461940838895e-68,1,1.0,other,0.12347219544385474
100000008066326100,peripheral,0.4,0,0.11079997935620844,"Вход/выход: 1/0 связей, 19 320/0 KZT; признаков специальной роли недостаточно",1,False,1,0,19320.0,0.0,1,0,0.00028919473903313297,0.0,False,19320.0,0.0,0.0,6.749519824929155e-15,1,1.0,other,0.11079997935620844
100000004662806100,peripheral,0.4,12,0.07374461802516524,"Вход/выход: 2/2 связей, 106 585/59 900 KZT; признаков специальной роли недостаточно",1,False,2,2,106585.0,59900.0,2,3,0.00030544976624820286,0.5619927757189098,False,166485.0,3.9180765805877114e-05,1.0418214209901499e-92,2.0519431379479165e-16,1,0.5,other,0.07374461802516524
100000005778283100,terminal,0.7,10,0.11236861797243845,"Вход 615 760 KZT от 3 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,3,0,615760.0,0.0,3,0,0.0004375840554275677,0.0,False,615760.0,0.0,0.0,5.162268935381612e-16,2,0.6666666666666666,terminal,0.11236861797243845
100000004408683100,terminal,0.7,3,0.07788867291091958,"Вход 112 920 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,112919.68,0.0,3,0,0.00038531432958819066,0.0,False,112919.68,0.0,0.0,2.1854594012733015e-15,1,0.5,terminal,0.07788867291091958
100000002704875100,terminal,0.7,4,0.06843373712606747,"Вход 244 891 KZT от 3 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,3,0,244891.0,0.0,4,0,0.00031507379549976304,0.0,False,244891.0,0.0,0.0,6.227942153473306e-13,1,0.3333333333333333,terminal,0.06843373712606747
100000008349675100,peripheral,0.4,10,0.11127366029319,"Вход/выход: 1/1 связей, 46 520/36 650 KZT; признаков специальной роли недостаточно",1,False,1,1,46520.0,36650.0,1,2,0.0002882368551639779,0.7878331900257953,False,83170.0,0.0,5.551580711289522e-99,7.199477604001707e-17,1,1.0,other,0.11127366029319
100000006889963100,peripheral,0.4,6,0.11618889932911976,"Вход/выход: 4/1 связей, 1 431 000/443 476 KZT; признаков специальной роли недостаточно",1,False,4,1,1431000.0,443475.8,6,3,0.00042726044416286713,0.30990621942697416,False,1874475.8,2.6714158504007125e-05,2.4402724655056994e-51,4.150568214948401e-12,2,0.5,other,0.11618889932911976
100000008771819100,peripheral,0.4,1,0.11124146846475737,"Вход/выход: 1/0 связей, 38 900/0 KZT; признаков специальной роли недостаточно",1,False,1,0,38900.0,0.0,1,0,0.00029373394856288624,0.0,False,38900.0,0.0,0.0,3.40737380846825e-39,1,1.0,other,0.11124146846475737
100000008586731100,peripheral,0.4,12,0.1106387900044732,"Вход/выход: 1/0 связей, 12 000/0 KZT; признаков специальной роли недостаточно",1,False,1,0,12000.0,0.0,1,0,0.00028756075486281447,0.0,False,12000.0,0.0,0.0,8.376008566529461e-20,1,1.0,other,0.1106387900044732
100000005844459100,terminal,0.7,0,0.07608160884339245,"Вход 243 400 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,243400.0,0.0,2,0,0.00033808255774742736,0.0,False,243400.0,0.0,0.0,8.247560137981902e-14,1,0.5,terminal,0.07608160884339245
100000008172352100,peripheral,0.4,32,0.07480515998345995,"Вход/выход: 3/7 связей, 90 265/289 510 KZT; признаков специальной роли недостаточно",1,False,3,7,90265.0,289510.0,3,8,0.00037526567278554397,3.207333961114496,False,379775.0,0.00020035618878005344,4.295196268469e-71,3.3070343175484244e-16,1,0.3333333333333333,other,0.07480515998345995
100000001162560100,distributor,0.55,7,0.13963964858091468,"Отправляет 2 904 398 KZT на 12 получателей, 14 переводов; признаки распределения",1,False,1,12,331300.0,2904398.0,2,14,0.00032114870693118253,8.76667069121642,False,3235698.0,8.014247551202137e-06,9.426868751413608e-17,2.0100109929476199e-16,1,1.0,distributor,0.13963964858091468
100000008779584100,peripheral,0.4,1,0.11108244498183499,"Вход/выход: 1/0 связей, 31 400/0 KZT; признаков специальной роли недостаточно",1,False,1,0,31400.0,0.0,1,0,0.00029215978641399247,0.0,False,31400.0,0.0,0.0,2.750425130743009e-39,1,1.0,other,0.11108244498183499
100000007631637100,peripheral,0.4,1,0.11074194390020162,"Вход/выход: 1/0 связей, 15 341/0 KZT; признаков специальной роли недостаточно",1,False,1,0,15341.0,0.0,1,0,0.0002887891904207813,0.0,False,15341.0,0.0,0.0,1.3437666219977227e-39,1,1.0,other,0.11074194390020162
100000007347733100,peripheral,0.4,53,0.11429318866475958,"Вход/выход: 1/0 связей, 23 007/0 KZT; признаков специальной роли недостаточно",1,False,1,0,23007.0,0.0,1,0,0.0003456840263989009,0.0,False,23007.0,0.0,0.0,2.689397652216196e-86,1,1.0,other,0.11429318866475958
100000001463701100,terminal,0.7,9,0.09358082546280297,"Вход 621 000 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,621000.0,0.0,2,0,0.0005722109368497138,0.0,False,621000.0,0.0,0.0,7.442886178184971e-14,1,0.5,terminal,0.09358082546280297
100000008664469100,peripheral,0.4,2,0.11093195487520888,"Вход/выход: 1/0 связей, 25 000/0 KZT; признаков специальной роли недостаточно",1,False,1,0,25000.0,0.0,1,0,0.0002905752050613446,0.0,False,25000.0,0.0,0.0,1.2281525789100358e-14,1,1.0,other,0.11093195487520888
100000003923946100,peripheral,0.4,8,0.12476161120842018,"Вход/выход: 1/4 связей, 282 000/675 000 KZT; признаков специальной роли недостаточно",1,False,1,4,282000.0,675000.0,3,4,0.00038941748481374446,2.393617021276596,False,957000.0,0.0,6.011492488013671e-17,1.6318873101602325e-18,1,1.0,other,0.12476161120842018
100000006562026100,terminal,0.7,53,0.14596352788992886,"Вход 75 000 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,75000.0,0.0,6,0,0.0006853595679127575,0.0,False,75000.0,0.0,0.0,7.389659926511953e-86,2,1.0,terminal,0.14596352788992886
100000008776298100,peripheral,0.4,1,0.111324160675877,"Вход/выход: 1/0 связей, 42 800/0 KZT; признаков специальной роли недостаточно",1,False,1,0,42800.0,0.0,1,0,0.00029455251288031093,0.0,False,42800.0,0.0,0.0,3.7489871208853755e-39,1,1.0,other,0.111324160675877
100000006446271100,terminal,0.7,2,0.0732377366388088,"Вход 80 000 KZT от 2 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,2,0,80000.0,0.0,2,0,0.0003139136962099016,0.0,False,80000.0,0.0,0.0,2.609534136221348e-14,1,0.5,terminal,0.0732377366388088
100000004588479100,terminal,0.7,3,0.11306844815914835,"Вход 177 633 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,177633.0,0.0,2,0,0.0003046680486193908,0.0,False,177633.0,0.0,0.0,4.781359370619584e-15,1,1.0,terminal,0.11306844815914835
100000002324543100,peripheral,0.4,7,0.11086730418090696,"Вход/выход: 1/0 связей, 30 202/0 KZT; признаков специальной роли недостаточно",1,False,1,0,30202.0,0.0,1,0,0.0002888127877964788,0.0,False,30202.0,0.0,0.0,1.832368005101238e-17,1,1.0,other,0.11086730418090696
100000007129492100,peripheral,0.4,9,0.12232310320192238,"Вход/выход: 2/1 связей, 50 990/37 000 KZT; признаков специальной роли недостаточно",1,False,2,1,50990.0,37000.0,2,1,0.0002945171129254455,0.725632476956266,False,87990.0,2.6714158504007125e-05,8.434074678646111e-99,1.999562229410448e-14,2,1.0,other,0.12232310320192238
100000003877908100,peripheral,0.4,2,0.1112411278003342,"Вход/выход: 1/0 связей, 40 000/0 KZT; признаков специальной роли недостаточно",1,False,1,0,40000.0,0.0,1,0,0.0002935787515677768,0.0,False,40000.0,0.0,0.0,1.9650441262560573e-14,1,1.0,other,0.1112411278003342
100000002748180100,peripheral,0.4,11,0.11626774729227031,"Вход/выход: 1/8 связей, 9 900/679 743 KZT; признаков специальной роли недостаточно",1,False,1,8,9900.0,679743.0,1,9,0.0002872122492498478,68.66090909090909,False,689643.0,0.0,1.8032788894463296e-18,6.910207067386806e-20,1,1.0,other,0.11626774729227031
100000000945428100,terminal,0.7,0,0.11219492407095963,"Вход 89 629 KZT от 1 плательщиков, выход 0; глубина 1; признаки конечного получателя",1,False,1,0,89629.0,0.0,1,0,0.00030238839325451197,0.0,False,89629.0,0.0,0.0,3.1312252194025634e-14,1,1.0,terminal,0.11219492407095963
100000003115284100,consolidator,0.9,9,0.20789203322891775,"Получает 2 160 500 KZT от 8 плательщиков, передаёт 23.9%; признаки консолидации",1,False,8,2,2160500.0,517000.0,15,4,0.0015286375827955761,0.23929645915297384,False,2677500.0,0.0001338384694589535,1.4021794299333215e-17,4.24244533561462e-12,2,0.25,consolidator,0.20789203322891775
